chapterId,sceneIdOrPageId,itemType,audioType,displayText,textToSpeak,targetFileName,assetsPath,deployCnPath,currentExists,priority,notes
"hotel","hotelGuestRoom","hotspot","word","bedside lamp","bedside lamp","hotel-guest-room--bedside-lamp.mp3","assets/audio/words/hotel/hotel-guest-room--bedside-lamp.mp3","deploy-cn/assets/audio/words/hotel/hotel-guest-room--bedside-lamp.mp3","true","P2","Learning item word audio."
"hotel","hotelGuestRoom","hotspot","sentence","bedside lamp","The bedside lamp gives a soft light.","hotel-guest-room--bedside-lamp.mp3","assets/audio/sentences/hotel/hotel-guest-room--bedside-lamp.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-guest-room--bedside-lamp.mp3","true","P2","Learning item example audio."
"hotel","hotelGuestRoom","action","word","unlock","unlock","hotel-guest-room--unlock.mp3","assets/audio/words/hotel/hotel-guest-room--unlock.mp3","deploy-cn/assets/audio/words/hotel/hotel-guest-room--unlock.mp3","true","P2","Learning item word audio."
"hotel","hotelGuestRoom","action","sentence","unlock","The keycard unlocks the guest room.","hotel-guest-room--unlock.mp3","assets/audio/sentences/hotel/hotel-guest-room--unlock.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-guest-room--unlock.mp3","true","P2","Learning item example audio."
"hotel","hotelGuestRoom","action","dialogue","The keycard unlocks your guest room.","The keycard unlocks your guest room.","hotel-guest-room--unlock--action-1.mp3","assets/audio/dialogues/hotel/hotel-guest-room--unlock--action-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-guest-room--unlock--action-1.mp3","true","P2","Dialogue action audio."
"hotel","hotelGuestRoom","npcDialogue","dialogue","Here is your guest room. Is everything comfortable?","Here is your guest room. Is everything comfortable?","hotel-guest-room--hotel-staff-guest-room--npc-1.mp3","assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--npc-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--npc-1.mp3","true","P2","Dialogue npc audio."
"hotel","hotelGuestRoom","npcDialogue","dialogue","Yes, the room looks comfortable.","Yes, the room looks comfortable.","hotel-guest-room--hotel-staff-guest-room--option-1.mp3","assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--option-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--option-1.mp3","true","P2","Dialogue option audio."
"hotel","hotelGuestRoom","npcDialogue","dialogue","Wonderful. I hope you enjoy your stay.","Wonderful. I hope you enjoy your stay.","hotel-guest-room--hotel-staff-guest-room--reply-1.mp3","assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--reply-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--reply-1.mp3","true","P2","Dialogue reply audio."
"hotel","hotelGuestRoom","npcDialogue","dialogue","How do I use the thermostat?","How do I use the thermostat?","hotel-guest-room--hotel-staff-guest-room--option-2.mp3","assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--option-2.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--option-2.mp3","true","P2","Dialogue option audio."
"hotel","hotelGuestRoom","npcDialogue","dialogue","Use the buttons on the wall to adjust it.","Use the buttons on the wall to adjust it.","hotel-guest-room--hotel-staff-guest-room--reply-2.mp3","assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--reply-2.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--reply-2.mp3","true","P2","Dialogue reply audio."
"hotel","hotelGuestRoom","npcDialogue","dialogue","Is the minibar included?","Is the minibar included?","hotel-guest-room--hotel-staff-guest-room--option-3.mp3","assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--option-3.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--option-3.mp3","true","P2","Dialogue option audio."
"hotel","hotelGuestRoom","npcDialogue","dialogue","The minibar items may have an extra charge.","The minibar items may have an extra charge.","hotel-guest-room--hotel-staff-guest-room--reply-3.mp3","assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--reply-3.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-guest-room--hotel-staff-guest-room--reply-3.mp3","true","P2","Dialogue reply audio."
"hotel","hotelAmenities","dialogue","dialogue","You inspect the bed and bathroom to understand the room amenities.","You inspect the bed and bathroom to understand the room amenities.","hotel-amenities--hotel-amenities--intro-1.mp3","assets/audio/dialogues/hotel/hotel-amenities--hotel-amenities--intro-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-amenities--hotel-amenities--intro-1.mp3","true","P2","Dialogue intro audio."
"hotel","hotelAmenities","hotspot","word","pillow","pillow","hotel-amenities--pillow.mp3","assets/audio/words/hotel/hotel-amenities--pillow.mp3","deploy-cn/assets/audio/words/hotel/hotel-amenities--pillow.mp3","true","P2","Learning item word audio."
"hotel","hotelAmenities","hotspot","sentence","pillow","The pillow feels soft and comfortable.","hotel-amenities--pillow.mp3","assets/audio/sentences/hotel/hotel-amenities--pillow.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-amenities--pillow.mp3","true","P2","Learning item example audio."
"hotel","hotelAmenities","hotspot","word","blanket","blanket","hotel-amenities--blanket.mp3","assets/audio/words/hotel/hotel-amenities--blanket.mp3","deploy-cn/assets/audio/words/hotel/hotel-amenities--blanket.mp3","true","P2","Learning item word audio."
"hotel","hotelAmenities","hotspot","sentence","blanket","An extra blanket is inside the closet.","hotel-amenities--blanket.mp3","assets/audio/sentences/hotel/hotel-amenities--blanket.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-amenities--blanket.mp3","true","P2","Learning item example audio."
"hotel","hotelAmenities","hotspot","word","bathrobe","bathrobe","hotel-amenities--bathrobe.mp3","assets/audio/words/hotel/hotel-amenities--bathrobe.mp3","deploy-cn/assets/audio/words/hotel/hotel-amenities--bathrobe.mp3","true","P2","Learning item word audio."
"hotel","hotelAmenities","hotspot","sentence","bathrobe","A clean bathrobe hangs near the bathroom.","hotel-amenities--bathrobe.mp3","assets/audio/sentences/hotel/hotel-amenities--bathrobe.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-amenities--bathrobe.mp3","true","P2","Learning item example audio."
"hotel","hotelAmenities","hotspot","word","toiletries","toiletries","hotel-amenities--toiletries.mp3","assets/audio/words/hotel/hotel-amenities--toiletries.mp3","deploy-cn/assets/audio/words/hotel/hotel-amenities--toiletries.mp3","true","P2","Learning item word audio."
"hotel","hotelAmenities","hotspot","sentence","toiletries","The hotel provides basic toiletries.","hotel-amenities--toiletries.mp3","assets/audio/sentences/hotel/hotel-amenities--toiletries.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-amenities--toiletries.mp3","true","P2","Learning item example audio."
"hotel","hotelAmenities","hotspot","word","shower","shower","hotel-amenities--shower.mp3","assets/audio/words/hotel/hotel-amenities--shower.mp3","deploy-cn/assets/audio/words/hotel/hotel-amenities--shower.mp3","true","P2","Learning item word audio."
"hotel","hotelAmenities","hotspot","sentence","shower","The shower has warm water.","hotel-amenities--shower.mp3","assets/audio/sentences/hotel/hotel-amenities--shower.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-amenities--shower.mp3","true","P2","Learning item example audio."
"hotel","hotelAmenities","action","word","inspect","inspect","hotel-amenities--inspect.mp3","assets/audio/words/hotel/hotel-amenities--inspect.mp3","deploy-cn/assets/audio/words/hotel/hotel-amenities--inspect.mp3","true","P2","Learning item word audio."
"hotel","hotelAmenities","action","sentence","inspect","I inspect the room amenities.","hotel-amenities--inspect.mp3","assets/audio/sentences/hotel/hotel-amenities--inspect.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-amenities--inspect.mp3","true","P2","Learning item example audio."
"hotel","hotelAmenities","action","dialogue","You inspect the room amenities, and everything is ready.","You inspect the room amenities, and everything is ready.","hotel-amenities--inspect--action-1.mp3","assets/audio/dialogues/hotel/hotel-amenities--inspect--action-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-amenities--inspect--action-1.mp3","true","P2","Dialogue action audio."
"hotel","hotelAmenities","npcDialogue","dialogue","Would you like me to explain the room amenities?","Would you like me to explain the room amenities?","hotel-amenities--hotel-staff-amenities--npc-1.mp3","assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--npc-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--npc-1.mp3","true","P2","Dialogue npc audio."
"hotel","hotelAmenities","npcDialogue","dialogue","Where are the toiletries?","Where are the toiletries?","hotel-amenities--hotel-staff-amenities--option-1.mp3","assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--option-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--option-1.mp3","true","P2","Dialogue option audio."
"hotel","hotelAmenities","npcDialogue","dialogue","They are beside the shower in the bathroom.","They are beside the shower in the bathroom.","hotel-amenities--hotel-staff-amenities--reply-1.mp3","assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--reply-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--reply-1.mp3","true","P2","Dialogue reply audio."
"hotel","hotelAmenities","npcDialogue","dialogue","Could I have another blanket?","Could I have another blanket?","hotel-amenities--hotel-staff-amenities--option-2.mp3","assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--option-2.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--option-2.mp3","true","P2","Dialogue option audio."
"hotel","hotelAmenities","npcDialogue","dialogue","Yes. Housekeeping can bring one to you.","Yes. Housekeeping can bring one to you.","hotel-amenities--hotel-staff-amenities--reply-2.mp3","assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--reply-2.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--reply-2.mp3","true","P2","Dialogue reply audio."
"hotel","hotelAmenities","npcDialogue","dialogue","How does the shower work?","How does the shower work?","hotel-amenities--hotel-staff-amenities--option-3.mp3","assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--option-3.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--option-3.mp3","true","P2","Dialogue option audio."
"hotel","hotelAmenities","npcDialogue","dialogue","Turn the handle slowly to adjust the water.","Turn the handle slowly to adjust the water.","hotel-amenities--hotel-staff-amenities--reply-3.mp3","assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--reply-3.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-amenities--hotel-staff-amenities--reply-3.mp3","true","P2","Dialogue reply audio."
"hotel","hotelHousekeeping","dialogue","dialogue","You contact housekeeping when you need clean items or help in the room.","You contact housekeeping when you need clean items or help in the room.","hotel-housekeeping--hotel-housekeeping--intro-1.mp3","assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping--intro-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping--intro-1.mp3","true","P2","Dialogue intro audio."
"hotel","hotelHousekeeping","hotspot","word","housekeeping","housekeeping","hotel-housekeeping--housekeeping.mp3","assets/audio/words/hotel/hotel-housekeeping--housekeeping.mp3","deploy-cn/assets/audio/words/hotel/hotel-housekeeping--housekeeping.mp3","true","P2","Learning item word audio."
"hotel","hotelHousekeeping","hotspot","sentence","housekeeping","I call housekeeping from the room.","hotel-housekeeping--housekeeping.mp3","assets/audio/sentences/hotel/hotel-housekeeping--housekeeping.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-housekeeping--housekeeping.mp3","true","P2","Learning item example audio."
"hotel","hotelHousekeeping","hotspot","word","housekeeper","housekeeper","hotel-housekeeping--housekeeper.mp3","assets/audio/words/hotel/hotel-housekeeping--housekeeper.mp3","deploy-cn/assets/audio/words/hotel/hotel-housekeeping--housekeeper.mp3","true","P2","Learning item word audio."
"hotel","hotelHousekeeping","hotspot","sentence","housekeeper","The housekeeper brings clean towels.","hotel-housekeeping--housekeeper.mp3","assets/audio/sentences/hotel/hotel-housekeeping--housekeeper.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-housekeeping--housekeeper.mp3","true","P2","Learning item example audio."
"hotel","hotelHousekeeping","hotspot","word","linen","linen","hotel-housekeeping--linen.mp3","assets/audio/words/hotel/hotel-housekeeping--linen.mp3","deploy-cn/assets/audio/words/hotel/hotel-housekeeping--linen.mp3","true","P2","Learning item word audio."
"hotel","hotelHousekeeping","hotspot","sentence","linen","The hotel changes the linen every day.","hotel-housekeeping--linen.mp3","assets/audio/sentences/hotel/hotel-housekeeping--linen.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-housekeeping--linen.mp3","true","P2","Learning item example audio."
"hotel","hotelHousekeeping","hotspot","word","extra towel","extra towel","hotel-housekeeping--extra-towel.mp3","assets/audio/words/hotel/hotel-housekeeping--extra-towel.mp3","deploy-cn/assets/audio/words/hotel/hotel-housekeeping--extra-towel.mp3","true","P2","Learning item word audio."
"hotel","hotelHousekeeping","hotspot","sentence","extra towel","Could I have an extra towel?","hotel-housekeeping--extra-towel.mp3","assets/audio/sentences/hotel/hotel-housekeeping--extra-towel.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-housekeeping--extra-towel.mp3","true","P2","Learning item example audio."
"hotel","hotelHousekeeping","hotspot","word","maintenance","maintenance","hotel-housekeeping--maintenance.mp3","assets/audio/words/hotel/hotel-housekeeping--maintenance.mp3","deploy-cn/assets/audio/words/hotel/hotel-housekeeping--maintenance.mp3","true","P2","Learning item word audio."
"hotel","hotelHousekeeping","hotspot","sentence","maintenance","Maintenance can repair the broken lamp.","hotel-housekeeping--maintenance.mp3","assets/audio/sentences/hotel/hotel-housekeeping--maintenance.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-housekeeping--maintenance.mp3","true","P2","Learning item example audio."
"hotel","hotelHousekeeping","action","word","contact","contact","hotel-housekeeping--contact.mp3","assets/audio/words/hotel/hotel-housekeeping--contact.mp3","deploy-cn/assets/audio/words/hotel/hotel-housekeeping--contact.mp3","true","P2","Learning item word audio."
"hotel","hotelHousekeeping","action","sentence","contact","I contact housekeeping for help.","hotel-housekeeping--contact.mp3","assets/audio/sentences/hotel/hotel-housekeeping--contact.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-housekeeping--contact.mp3","true","P2","Learning item example audio."
"hotel","hotelHousekeeping","action","dialogue","You contact housekeeping for an extra towel.","You contact housekeeping for an extra towel.","hotel-housekeeping--contact--action-1.mp3","assets/audio/dialogues/hotel/hotel-housekeeping--contact--action-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-housekeeping--contact--action-1.mp3","true","P2","Dialogue action audio."
"hotel","hotelHousekeeping","npcDialogue","dialogue","Housekeeping. How may I help you?","Housekeeping. How may I help you?","hotel-housekeeping--hotel-housekeeping-staff--npc-1.mp3","assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--npc-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--npc-1.mp3","true","P2","Dialogue npc audio."
"hotel","hotelHousekeeping","npcDialogue","dialogue","Could I have an extra towel?","Could I have an extra towel?","hotel-housekeeping--hotel-housekeeping-staff--option-1.mp3","assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--option-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--option-1.mp3","true","P2","Dialogue option audio."
"hotel","hotelHousekeeping","npcDialogue","dialogue","Certainly. I will bring one right away.","Certainly. I will bring one right away.","hotel-housekeeping--hotel-housekeeping-staff--reply-1.mp3","assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--reply-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--reply-1.mp3","true","P2","Dialogue reply audio."
"hotel","hotelHousekeeping","npcDialogue","dialogue","I need clean linen, please.","I need clean linen, please.","hotel-housekeeping--hotel-housekeeping-staff--option-2.mp3","assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--option-2.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--option-2.mp3","true","P2","Dialogue option audio."
"hotel","hotelHousekeeping","npcDialogue","dialogue","Of course. The housekeeper will change it soon.","Of course. The housekeeper will change it soon.","hotel-housekeeping--hotel-housekeeping-staff--reply-2.mp3","assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--reply-2.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--reply-2.mp3","true","P2","Dialogue reply audio."
"hotel","hotelHousekeeping","npcDialogue","dialogue","Could you send maintenance?","Could you send maintenance?","hotel-housekeeping--hotel-housekeeping-staff--option-3.mp3","assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--option-3.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--option-3.mp3","true","P2","Dialogue option audio."
"hotel","hotelHousekeeping","npcDialogue","dialogue","Yes. Please tell me what needs attention.","Yes. Please tell me what needs attention.","hotel-housekeeping--hotel-housekeeping-staff--reply-3.mp3","assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--reply-3.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-housekeeping--hotel-housekeeping-staff--reply-3.mp3","true","P2","Dialogue reply audio."
"hotel","hotelCheckout","dialogue","dialogue","Before departure, you review the folio, settle the final details, and check out.","Before departure, you review the folio, settle the final details, and check out.","hotel-checkout--hotel-checkout--intro-1.mp3","assets/audio/dialogues/hotel/hotel-checkout--hotel-checkout--intro-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-checkout--hotel-checkout--intro-1.mp3","true","P2","Dialogue intro audio."
"hotel","hotelCheckout","hotspot","word","folio","folio","hotel-checkout--folio.mp3","assets/audio/words/hotel/hotel-checkout--folio.mp3","deploy-cn/assets/audio/words/hotel/hotel-checkout--folio.mp3","true","P2","Learning item word audio."
"hotel","hotelCheckout","hotspot","sentence","folio","I review the charges on my folio.","hotel-checkout--folio.mp3","assets/audio/sentences/hotel/hotel-checkout--folio.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-checkout--folio.mp3","true","P2","Learning item example audio."
"hotel","hotelCheckout","hotspot","word","charge","charge","hotel-checkout--charge.mp3","assets/audio/words/hotel/hotel-checkout--charge.mp3","deploy-cn/assets/audio/words/hotel/hotel-checkout--charge.mp3","true","P2","Learning item word audio."
"hotel","hotelCheckout","hotspot","sentence","charge","There is a minibar charge on the folio.","hotel-checkout--charge.mp3","assets/audio/sentences/hotel/hotel-checkout--charge.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-checkout--charge.mp3","true","P2","Learning item example audio."
"hotel","hotelCheckout","hotspot","word","refund","refund","hotel-checkout--refund.mp3","assets/audio/words/hotel/hotel-checkout--refund.mp3","deploy-cn/assets/audio/words/hotel/hotel-checkout--refund.mp3","true","P2","Learning item word audio."
"hotel","hotelCheckout","hotspot","sentence","refund","The deposit refund will arrive soon.","hotel-checkout--refund.mp3","assets/audio/sentences/hotel/hotel-checkout--refund.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-checkout--refund.mp3","true","P2","Learning item example audio."
"hotel","hotelCheckout","hotspot","word","departure","departure","hotel-checkout--departure.mp3","assets/audio/words/hotel/hotel-checkout--departure.mp3","deploy-cn/assets/audio/words/hotel/hotel-checkout--departure.mp3","true","P2","Learning item word audio."
"hotel","hotelCheckout","hotspot","sentence","departure","The porter helps before my departure.","hotel-checkout--departure.mp3","assets/audio/sentences/hotel/hotel-checkout--departure.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-checkout--departure.mp3","true","P2","Learning item example audio."
"hotel","hotelCheckout","hotspot","word","porter","porter","hotel-checkout--porter.mp3","assets/audio/words/hotel/hotel-checkout--porter.mp3","deploy-cn/assets/audio/words/hotel/hotel-checkout--porter.mp3","true","P2","Learning item word audio."
"hotel","hotelCheckout","hotspot","sentence","porter","The porter takes my bags outside.","hotel-checkout--porter.mp3","assets/audio/sentences/hotel/hotel-checkout--porter.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-checkout--porter.mp3","true","P2","Learning item example audio."
"hotel","hotelCheckout","action","word","check out","check out","hotel-checkout--check-out.mp3","assets/audio/words/hotel/hotel-checkout--check-out.mp3","deploy-cn/assets/audio/words/hotel/hotel-checkout--check-out.mp3","true","P2","Learning item word audio."
"hotel","hotelCheckout","action","sentence","check out","I check out before noon.","hotel-checkout--check-out.mp3","assets/audio/sentences/hotel/hotel-checkout--check-out.mp3","deploy-cn/assets/audio/sentences/hotel/hotel-checkout--check-out.mp3","true","P2","Learning item example audio."
"hotel","hotelCheckout","action","dialogue","You check out and finish your hotel stay.","You check out and finish your hotel stay.","hotel-checkout--check-out--action-1.mp3","assets/audio/dialogues/hotel/hotel-checkout--check-out--action-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-checkout--check-out--action-1.mp3","true","P2","Dialogue action audio."
"hotel","hotelCheckout","npcDialogue","dialogue","How was your stay?","How was your stay?","hotel-checkout--hotel-staff-checkout--npc-1.mp3","assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--npc-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--npc-1.mp3","true","P2","Dialogue npc audio."
"hotel","hotelCheckout","npcDialogue","dialogue","It was very comfortable.","It was very comfortable.","hotel-checkout--hotel-staff-checkout--option-1.mp3","assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--option-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--option-1.mp3","true","P2","Dialogue option audio."
"hotel","hotelCheckout","npcDialogue","dialogue","I'm glad to hear that. Thank you for staying with us.","I'm glad to hear that. Thank you for staying with us.","hotel-checkout--hotel-staff-checkout--reply-1.mp3","assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--reply-1.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--reply-1.mp3","true","P2","Dialogue reply audio."
"hotel","hotelCheckout","npcDialogue","dialogue","Could I review the folio?","Could I review the folio?","hotel-checkout--hotel-staff-checkout--option-2.mp3","assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--option-2.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--option-2.mp3","true","P2","Dialogue option audio."
"hotel","hotelCheckout","npcDialogue","dialogue","Certainly. Here is the complete folio.","Certainly. Here is the complete folio.","hotel-checkout--hotel-staff-checkout--reply-2.mp3","assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--reply-2.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--reply-2.mp3","true","P2","Dialogue reply audio."
"hotel","hotelCheckout","npcDialogue","dialogue","When will I receive the refund?","When will I receive the refund?","hotel-checkout--hotel-staff-checkout--option-3.mp3","assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--option-3.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--option-3.mp3","true","P2","Dialogue option audio."
"hotel","hotelCheckout","npcDialogue","dialogue","The deposit refund should arrive soon.","The deposit refund should arrive soon.","hotel-checkout--hotel-staff-checkout--reply-3.mp3","assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--reply-3.mp3","deploy-cn/assets/audio/dialogues/hotel/hotel-checkout--hotel-staff-checkout--reply-3.mp3","true","P2","Dialogue reply audio."
"hotel","hotel-spaces","moreWord","word","drop-off zone","drop-off zone","more--hotel-spaces--drop-off-zone.mp3","assets/audio/words/hotel/more--hotel-spaces--drop-off-zone.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--drop-off-zone.mp3","true","P2","Learning item word audio."
"hotel","hotel-spaces","moreWord","sentence","drop-off zone","The taxi stops in the drop-off zone.","more--hotel-spaces--drop-off-zone.mp3","assets/audio/sentences/hotel/more--hotel-spaces--drop-off-zone.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--drop-off-zone.mp3","true","P2","Learning item example audio."
"hotel","hotel-spaces","moreWord","word","vestibule","vestibule","more--hotel-spaces--vestibule.mp3","assets/audio/words/hotel/more--hotel-spaces--vestibule.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--vestibule.mp3","true","P2","Learning item word audio."
"hotel","hotel-spaces","moreWord","sentence","vestibule","The vestibule keeps cold air outside.","more--hotel-spaces--vestibule.mp3","assets/audio/sentences/hotel/more--hotel-spaces--vestibule.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--vestibule.mp3","true","P2","Learning item example audio."
"hotel","hotel-spaces","moreWord","word","mezzanine","mezzanine","more--hotel-spaces--mezzanine.mp3","assets/audio/words/hotel/more--hotel-spaces--mezzanine.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--mezzanine.mp3","true","P2","Learning item word audio."
"hotel","hotel-spaces","moreWord","sentence","mezzanine","The meeting area is on the mezzanine.","more--hotel-spaces--mezzanine.mp3","assets/audio/sentences/hotel/more--hotel-spaces--mezzanine.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--mezzanine.mp3","true","P2","Learning item example audio."
"hotel","hotel-spaces","moreWord","word","ballroom","ballroom","more--hotel-spaces--ballroom.mp3","assets/audio/words/hotel/more--hotel-spaces--ballroom.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--ballroom.mp3","true","P2","Learning item word audio."
"hotel","hotel-spaces","moreWord","sentence","ballroom","A wedding is held in the ballroom.","more--hotel-spaces--ballroom.mp3","assets/audio/sentences/hotel/more--hotel-spaces--ballroom.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--ballroom.mp3","true","P2","Learning item example audio."
"hotel","hotel-spaces","moreWord","word","banquet hall","banquet hall","more--hotel-spaces--banquet-hall.mp3","assets/audio/words/hotel/more--hotel-spaces--banquet-hall.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--banquet-hall.mp3","true","P2","Learning item word audio."
"hotel","hotel-spaces","moreWord","sentence","banquet hall","Dinner is served in the banquet hall.","more--hotel-spaces--banquet-hall.mp3","assets/audio/sentences/hotel/more--hotel-spaces--banquet-hall.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--banquet-hall.mp3","true","P2","Learning item example audio."
"hotel","hotel-spaces","moreWord","word","conference suite","conference suite","more--hotel-spaces--conference-suite.mp3","assets/audio/words/hotel/more--hotel-spaces--conference-suite.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--conference-suite.mp3","true","P2","Learning item word audio."
"hotel","hotel-spaces","moreWord","sentence","conference suite","The conference suite is ready for the group.","more--hotel-spaces--conference-suite.mp3","assets/audio/sentences/hotel/more--hotel-spaces--conference-suite.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--conference-suite.mp3","true","P2","Learning item example audio."
"hotel","hotel-spaces","moreWord","word","executive floor","executive floor","more--hotel-spaces--executive-floor.mp3","assets/audio/words/hotel/more--hotel-spaces--executive-floor.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--executive-floor.mp3","true","P2","Learning item word audio."
