"priority","chapterId","sceneIdOrPageId","itemType","audioType","displayWord","textToSpeak","targetFileName","assetsPath","deployCnPath","currentExists","notes"
"P2","office","work-communication","moreWord","sentence","one-on-one","A one-on-one helps with personal feedback.","more--work-communication--one-on-one.mp3","assets/audio/sentences/office/more--work-communication--one-on-one.mp3","deploy-cn/assets/audio/sentences/office/more--work-communication--one-on-one.mp3","false","Planned stable path; audio has not been generated."
"P2","office","work-communication","moreWord","word","wrap-up","wrap-up","more--work-communication--wrap-up.mp3","assets/audio/words/office/more--work-communication--wrap-up.mp3","deploy-cn/assets/audio/words/office/more--work-communication--wrap-up.mp3","false","Planned stable path; audio has not been generated."
"P2","office","work-communication","moreWord","sentence","wrap-up","The wrap-up is at the end of the day.","more--work-communication--wrap-up.mp3","assets/audio/sentences/office/more--work-communication--wrap-up.mp3","deploy-cn/assets/audio/sentences/office/more--work-communication--wrap-up.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelArrival","hotspot","word","hotel","hotel","hotelarrival--hotel.mp3","assets/audio/words/hotel/hotelarrival--hotel.mp3","deploy-cn/assets/audio/words/hotel/hotelarrival--hotel.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelArrival","hotspot","sentence","hotel","The hotel has a warm, modern entrance.","hotelarrival--hotel.mp3","assets/audio/sentences/hotel/hotelarrival--hotel.mp3","deploy-cn/assets/audio/sentences/hotel/hotelarrival--hotel.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelArrival","hotspot","word","canopy","canopy","hotelarrival--canopy.mp3","assets/audio/words/hotel/hotelarrival--canopy.mp3","deploy-cn/assets/audio/words/hotel/hotelarrival--canopy.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelArrival","hotspot","sentence","canopy","A wide canopy covers the hotel driveway.","hotelarrival--canopy.mp3","assets/audio/sentences/hotel/hotelarrival--canopy.mp3","deploy-cn/assets/audio/sentences/hotel/hotelarrival--canopy.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelArrival","hotspot","word","bell cart","bell cart","hotelarrival--bellcart.mp3","assets/audio/words/hotel/hotelarrival--bellcart.mp3","deploy-cn/assets/audio/words/hotel/hotelarrival--bellcart.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelArrival","hotspot","sentence","bell cart","The bell cart is ready for the bags.","hotelarrival--bellcart.mp3","assets/audio/sentences/hotel/hotelarrival--bellcart.mp3","deploy-cn/assets/audio/sentences/hotel/hotelarrival--bellcart.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelArrival","hotspot","word","concierge","concierge","hotelarrival--concierge.mp3","assets/audio/words/hotel/hotelarrival--concierge.mp3","deploy-cn/assets/audio/words/hotel/hotelarrival--concierge.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelArrival","hotspot","sentence","concierge","The concierge welcomes arriving guests.","hotelarrival--concierge.mp3","assets/audio/sentences/hotel/hotelarrival--concierge.mp3","deploy-cn/assets/audio/sentences/hotel/hotelarrival--concierge.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelArrival","hotspot","word","atrium","atrium","hotelarrival--atrium.mp3","assets/audio/words/hotel/hotelarrival--atrium.mp3","deploy-cn/assets/audio/words/hotel/hotelarrival--atrium.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelArrival","hotspot","sentence","atrium","Sunlight fills the hotel atrium.","hotelarrival--atrium.mp3","assets/audio/sentences/hotel/hotelarrival--atrium.mp3","deploy-cn/assets/audio/sentences/hotel/hotelarrival--atrium.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelArrival","action","word","approach","approach","hotelarrival--approach.mp3","assets/audio/words/hotel/hotelarrival--approach.mp3","deploy-cn/assets/audio/words/hotel/hotelarrival--approach.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelArrival","action","sentence","approach","I approach the concierge for help.","hotelarrival--approach.mp3","assets/audio/sentences/hotel/hotelarrival--approach.mp3","deploy-cn/assets/audio/sentences/hotel/hotelarrival--approach.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelBooking","hotspot","word","booking reference","booking reference","hotelbooking--bookingreference.mp3","assets/audio/words/hotel/hotelbooking--bookingreference.mp3","deploy-cn/assets/audio/words/hotel/hotelbooking--bookingreference.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelBooking","hotspot","sentence","booking reference","I show my booking reference to the staff.","hotelbooking--bookingreference.mp3","assets/audio/sentences/hotel/hotelbooking--bookingreference.mp3","deploy-cn/assets/audio/sentences/hotel/hotelbooking--bookingreference.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelBooking","hotspot","word","vacancy","vacancy","hotelbooking--vacancy.mp3","assets/audio/words/hotel/hotelbooking--vacancy.mp3","deploy-cn/assets/audio/words/hotel/hotelbooking--vacancy.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelBooking","hotspot","sentence","vacancy","The hotel has one vacancy tonight.","hotelbooking--vacancy.mp3","assets/audio/sentences/hotel/hotelbooking--vacancy.mp3","deploy-cn/assets/audio/sentences/hotel/hotelbooking--vacancy.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelBooking","hotspot","word","deposit","deposit","hotelbooking--deposit.mp3","assets/audio/words/hotel/hotelbooking--deposit.mp3","deploy-cn/assets/audio/words/hotel/hotelbooking--deposit.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelBooking","hotspot","sentence","deposit","The hotel requires a small deposit.","hotelbooking--deposit.mp3","assets/audio/sentences/hotel/hotelbooking--deposit.mp3","deploy-cn/assets/audio/sentences/hotel/hotelbooking--deposit.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelBooking","hotspot","word","signature","signature","hotelbooking--signature.mp3","assets/audio/words/hotel/hotelbooking--signature.mp3","deploy-cn/assets/audio/words/hotel/hotelbooking--signature.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelBooking","hotspot","sentence","signature","Please put your signature on the form.","hotelbooking--signature.mp3","assets/audio/sentences/hotel/hotelbooking--signature.mp3","deploy-cn/assets/audio/sentences/hotel/hotelbooking--signature.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelBooking","hotspot","word","room number","room number","hotelbooking--roomnumber.mp3","assets/audio/words/hotel/hotelbooking--roomnumber.mp3","deploy-cn/assets/audio/words/hotel/hotelbooking--roomnumber.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelBooking","hotspot","sentence","room number","My room number is written on the card.","hotelbooking--roomnumber.mp3","assets/audio/sentences/hotel/hotelbooking--roomnumber.mp3","deploy-cn/assets/audio/sentences/hotel/hotelbooking--roomnumber.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelBooking","action","word","verify","verify","hotelbooking--verify.mp3","assets/audio/words/hotel/hotelbooking--verify.mp3","deploy-cn/assets/audio/words/hotel/hotelbooking--verify.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelBooking","action","sentence","verify","The staff verifies my booking details.","hotelbooking--verify.mp3","assets/audio/sentences/hotel/hotelbooking--verify.mp3","deploy-cn/assets/audio/sentences/hotel/hotelbooking--verify.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelElevator","hotspot","word","keycard","keycard","hotelelevator--keycard.mp3","assets/audio/words/hotel/hotelelevator--keycard.mp3","deploy-cn/assets/audio/words/hotel/hotelelevator--keycard.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelElevator","hotspot","sentence","keycard","I use the keycard to enter my room.","hotelelevator--keycard.mp3","assets/audio/sentences/hotel/hotelelevator--keycard.mp3","deploy-cn/assets/audio/sentences/hotel/hotelelevator--keycard.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelElevator","hotspot","word","elevator","elevator","hotelelevator--elevator.mp3","assets/audio/words/hotel/hotelelevator--elevator.mp3","deploy-cn/assets/audio/words/hotel/hotelelevator--elevator.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelElevator","hotspot","sentence","elevator","The elevator takes me to the eighth floor.","hotelelevator--elevator.mp3","assets/audio/sentences/hotel/hotelelevator--elevator.mp3","deploy-cn/assets/audio/sentences/hotel/hotelelevator--elevator.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelElevator","hotspot","word","floor guide","floor guide","hotelelevator--floorguide.mp3","assets/audio/words/hotel/hotelelevator--floorguide.mp3","deploy-cn/assets/audio/words/hotel/hotelelevator--floorguide.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelElevator","hotspot","sentence","floor guide","The floor guide shows where my room is.","hotelelevator--floorguide.mp3","assets/audio/sentences/hotel/hotelelevator--floorguide.mp3","deploy-cn/assets/audio/sentences/hotel/hotelelevator--floorguide.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelElevator","hotspot","word","bellhop","bellhop","hotelelevator--bellhop.mp3","assets/audio/words/hotel/hotelelevator--bellhop.mp3","deploy-cn/assets/audio/words/hotel/hotelelevator--bellhop.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelElevator","hotspot","sentence","bellhop","The bellhop carries the bags upstairs.","hotelelevator--bellhop.mp3","assets/audio/sentences/hotel/hotelelevator--bellhop.mp3","deploy-cn/assets/audio/sentences/hotel/hotelelevator--bellhop.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelElevator","hotspot","word","corridor","corridor","hotelelevator--corridor.mp3","assets/audio/words/hotel/hotelelevator--corridor.mp3","deploy-cn/assets/audio/words/hotel/hotelelevator--corridor.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelElevator","hotspot","sentence","corridor","My room is at the end of the corridor.","hotelelevator--corridor.mp3","assets/audio/sentences/hotel/hotelelevator--corridor.mp3","deploy-cn/assets/audio/sentences/hotel/hotelelevator--corridor.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelElevator","action","word","ride","ride","hotelelevator--ride.mp3","assets/audio/words/hotel/hotelelevator--ride.mp3","deploy-cn/assets/audio/words/hotel/hotelelevator--ride.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelElevator","action","sentence","ride","I ride the elevator to my floor.","hotelelevator--ride.mp3","assets/audio/sentences/hotel/hotelelevator--ride.mp3","deploy-cn/assets/audio/sentences/hotel/hotelelevator--ride.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelGuestRoom","hotspot","word","guest room","guest room","hotelguestroom--guestroom.mp3","assets/audio/words/hotel/hotelguestroom--guestroom.mp3","deploy-cn/assets/audio/words/hotel/hotelguestroom--guestroom.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelGuestRoom","hotspot","sentence","guest room","The guest room is clean and quiet.","hotelguestroom--guestroom.mp3","assets/audio/sentences/hotel/hotelguestroom--guestroom.mp3","deploy-cn/assets/audio/sentences/hotel/hotelguestroom--guestroom.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelGuestRoom","hotspot","word","thermostat","thermostat","hotelguestroom--thermostat.mp3","assets/audio/words/hotel/hotelguestroom--thermostat.mp3","deploy-cn/assets/audio/words/hotel/hotelguestroom--thermostat.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelGuestRoom","hotspot","sentence","thermostat","I adjust the thermostat before sleeping.","hotelguestroom--thermostat.mp3","assets/audio/sentences/hotel/hotelguestroom--thermostat.mp3","deploy-cn/assets/audio/sentences/hotel/hotelguestroom--thermostat.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelGuestRoom","hotspot","word","minibar","minibar","hotelguestroom--minibar.mp3","assets/audio/words/hotel/hotelguestroom--minibar.mp3","deploy-cn/assets/audio/words/hotel/hotelguestroom--minibar.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelGuestRoom","hotspot","sentence","minibar","Drinks are available in the minibar.","hotelguestroom--minibar.mp3","assets/audio/sentences/hotel/hotelguestroom--minibar.mp3","deploy-cn/assets/audio/sentences/hotel/hotelguestroom--minibar.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelGuestRoom","hotspot","word","safe","safe","hotelguestroom--safe.mp3","assets/audio/words/hotel/hotelguestroom--safe.mp3","deploy-cn/assets/audio/words/hotel/hotelguestroom--safe.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelGuestRoom","hotspot","sentence","safe","I keep my valuables in the safe.","hotelguestroom--safe.mp3","assets/audio/sentences/hotel/hotelguestroom--safe.mp3","deploy-cn/assets/audio/sentences/hotel/hotelguestroom--safe.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelGuestRoom","hotspot","word","bedside lamp","bedside lamp","hotelguestroom--bedsidelamp.mp3","assets/audio/words/hotel/hotelguestroom--bedsidelamp.mp3","deploy-cn/assets/audio/words/hotel/hotelguestroom--bedsidelamp.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelGuestRoom","hotspot","sentence","bedside lamp","The bedside lamp gives a soft light.","hotelguestroom--bedsidelamp.mp3","assets/audio/sentences/hotel/hotelguestroom--bedsidelamp.mp3","deploy-cn/assets/audio/sentences/hotel/hotelguestroom--bedsidelamp.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelGuestRoom","action","word","unlock","unlock","hotelguestroom--unlock.mp3","assets/audio/words/hotel/hotelguestroom--unlock.mp3","deploy-cn/assets/audio/words/hotel/hotelguestroom--unlock.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelGuestRoom","action","sentence","unlock","The keycard unlocks the guest room.","hotelguestroom--unlock.mp3","assets/audio/sentences/hotel/hotelguestroom--unlock.mp3","deploy-cn/assets/audio/sentences/hotel/hotelguestroom--unlock.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelAmenities","hotspot","word","pillow","pillow","hotelamenities--pillow.mp3","assets/audio/words/hotel/hotelamenities--pillow.mp3","deploy-cn/assets/audio/words/hotel/hotelamenities--pillow.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelAmenities","hotspot","sentence","pillow","The pillow feels soft and comfortable.","hotelamenities--pillow.mp3","assets/audio/sentences/hotel/hotelamenities--pillow.mp3","deploy-cn/assets/audio/sentences/hotel/hotelamenities--pillow.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelAmenities","hotspot","word","blanket","blanket","hotelamenities--blanket.mp3","assets/audio/words/hotel/hotelamenities--blanket.mp3","deploy-cn/assets/audio/words/hotel/hotelamenities--blanket.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelAmenities","hotspot","sentence","blanket","An extra blanket is inside the closet.","hotelamenities--blanket.mp3","assets/audio/sentences/hotel/hotelamenities--blanket.mp3","deploy-cn/assets/audio/sentences/hotel/hotelamenities--blanket.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelAmenities","hotspot","word","bathrobe","bathrobe","hotelamenities--bathrobe.mp3","assets/audio/words/hotel/hotelamenities--bathrobe.mp3","deploy-cn/assets/audio/words/hotel/hotelamenities--bathrobe.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelAmenities","hotspot","sentence","bathrobe","A clean bathrobe hangs near the bathroom.","hotelamenities--bathrobe.mp3","assets/audio/sentences/hotel/hotelamenities--bathrobe.mp3","deploy-cn/assets/audio/sentences/hotel/hotelamenities--bathrobe.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelAmenities","hotspot","word","toiletries","toiletries","hotelamenities--toiletries.mp3","assets/audio/words/hotel/hotelamenities--toiletries.mp3","deploy-cn/assets/audio/words/hotel/hotelamenities--toiletries.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelAmenities","hotspot","sentence","toiletries","The hotel provides basic toiletries.","hotelamenities--toiletries.mp3","assets/audio/sentences/hotel/hotelamenities--toiletries.mp3","deploy-cn/assets/audio/sentences/hotel/hotelamenities--toiletries.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelAmenities","hotspot","word","shower","shower","hotelamenities--shower.mp3","assets/audio/words/hotel/hotelamenities--shower.mp3","deploy-cn/assets/audio/words/hotel/hotelamenities--shower.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelAmenities","hotspot","sentence","shower","The shower has warm water.","hotelamenities--shower.mp3","assets/audio/sentences/hotel/hotelamenities--shower.mp3","deploy-cn/assets/audio/sentences/hotel/hotelamenities--shower.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelAmenities","action","word","inspect","inspect","hotelamenities--inspect.mp3","assets/audio/words/hotel/hotelamenities--inspect.mp3","deploy-cn/assets/audio/words/hotel/hotelamenities--inspect.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelAmenities","action","sentence","inspect","I inspect the room amenities.","hotelamenities--inspect.mp3","assets/audio/sentences/hotel/hotelamenities--inspect.mp3","deploy-cn/assets/audio/sentences/hotel/hotelamenities--inspect.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelHousekeeping","hotspot","word","housekeeping","housekeeping","hotelhousekeeping--housekeeping.mp3","assets/audio/words/hotel/hotelhousekeeping--housekeeping.mp3","deploy-cn/assets/audio/words/hotel/hotelhousekeeping--housekeeping.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelHousekeeping","hotspot","sentence","housekeeping","I call housekeeping from the room.","hotelhousekeeping--housekeeping.mp3","assets/audio/sentences/hotel/hotelhousekeeping--housekeeping.mp3","deploy-cn/assets/audio/sentences/hotel/hotelhousekeeping--housekeeping.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelHousekeeping","hotspot","word","housekeeper","housekeeper","hotelhousekeeping--housekeeper.mp3","assets/audio/words/hotel/hotelhousekeeping--housekeeper.mp3","deploy-cn/assets/audio/words/hotel/hotelhousekeeping--housekeeper.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelHousekeeping","hotspot","sentence","housekeeper","The housekeeper brings clean towels.","hotelhousekeeping--housekeeper.mp3","assets/audio/sentences/hotel/hotelhousekeeping--housekeeper.mp3","deploy-cn/assets/audio/sentences/hotel/hotelhousekeeping--housekeeper.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelHousekeeping","hotspot","word","linen","linen","hotelhousekeeping--linen.mp3","assets/audio/words/hotel/hotelhousekeeping--linen.mp3","deploy-cn/assets/audio/words/hotel/hotelhousekeeping--linen.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelHousekeeping","hotspot","sentence","linen","The hotel changes the linen every day.","hotelhousekeeping--linen.mp3","assets/audio/sentences/hotel/hotelhousekeeping--linen.mp3","deploy-cn/assets/audio/sentences/hotel/hotelhousekeeping--linen.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelHousekeeping","hotspot","word","extra towel","extra towel","hotelhousekeeping--extratowel.mp3","assets/audio/words/hotel/hotelhousekeeping--extratowel.mp3","deploy-cn/assets/audio/words/hotel/hotelhousekeeping--extratowel.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelHousekeeping","hotspot","sentence","extra towel","Could I have an extra towel?","hotelhousekeeping--extratowel.mp3","assets/audio/sentences/hotel/hotelhousekeeping--extratowel.mp3","deploy-cn/assets/audio/sentences/hotel/hotelhousekeeping--extratowel.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelHousekeeping","hotspot","word","maintenance","maintenance","hotelhousekeeping--maintenance.mp3","assets/audio/words/hotel/hotelhousekeeping--maintenance.mp3","deploy-cn/assets/audio/words/hotel/hotelhousekeeping--maintenance.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelHousekeeping","hotspot","sentence","maintenance","Maintenance can repair the broken lamp.","hotelhousekeeping--maintenance.mp3","assets/audio/sentences/hotel/hotelhousekeeping--maintenance.mp3","deploy-cn/assets/audio/sentences/hotel/hotelhousekeeping--maintenance.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelHousekeeping","action","word","contact","contact","hotelhousekeeping--contact.mp3","assets/audio/words/hotel/hotelhousekeeping--contact.mp3","deploy-cn/assets/audio/words/hotel/hotelhousekeeping--contact.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelHousekeeping","action","sentence","contact","I contact housekeeping for help.","hotelhousekeeping--contact.mp3","assets/audio/sentences/hotel/hotelhousekeeping--contact.mp3","deploy-cn/assets/audio/sentences/hotel/hotelhousekeeping--contact.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelCheckout","hotspot","word","folio","folio","hotelcheckout--folio.mp3","assets/audio/words/hotel/hotelcheckout--folio.mp3","deploy-cn/assets/audio/words/hotel/hotelcheckout--folio.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelCheckout","hotspot","sentence","folio","I review the charges on my folio.","hotelcheckout--folio.mp3","assets/audio/sentences/hotel/hotelcheckout--folio.mp3","deploy-cn/assets/audio/sentences/hotel/hotelcheckout--folio.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelCheckout","hotspot","word","charge","charge","hotelcheckout--charge.mp3","assets/audio/words/hotel/hotelcheckout--charge.mp3","deploy-cn/assets/audio/words/hotel/hotelcheckout--charge.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelCheckout","hotspot","sentence","charge","There is a minibar charge on the folio.","hotelcheckout--charge.mp3","assets/audio/sentences/hotel/hotelcheckout--charge.mp3","deploy-cn/assets/audio/sentences/hotel/hotelcheckout--charge.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelCheckout","hotspot","word","refund","refund","hotelcheckout--refund.mp3","assets/audio/words/hotel/hotelcheckout--refund.mp3","deploy-cn/assets/audio/words/hotel/hotelcheckout--refund.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelCheckout","hotspot","sentence","refund","The deposit refund will arrive soon.","hotelcheckout--refund.mp3","assets/audio/sentences/hotel/hotelcheckout--refund.mp3","deploy-cn/assets/audio/sentences/hotel/hotelcheckout--refund.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelCheckout","hotspot","word","departure","departure","hotelcheckout--departure.mp3","assets/audio/words/hotel/hotelcheckout--departure.mp3","deploy-cn/assets/audio/words/hotel/hotelcheckout--departure.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelCheckout","hotspot","sentence","departure","The porter helps before my departure.","hotelcheckout--departure.mp3","assets/audio/sentences/hotel/hotelcheckout--departure.mp3","deploy-cn/assets/audio/sentences/hotel/hotelcheckout--departure.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelCheckout","hotspot","word","porter","porter","hotelcheckout--porter.mp3","assets/audio/words/hotel/hotelcheckout--porter.mp3","deploy-cn/assets/audio/words/hotel/hotelcheckout--porter.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelCheckout","hotspot","sentence","porter","The porter takes my bags outside.","hotelcheckout--porter.mp3","assets/audio/sentences/hotel/hotelcheckout--porter.mp3","deploy-cn/assets/audio/sentences/hotel/hotelcheckout--porter.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelCheckout","action","word","check out","check out","hotelcheckout--checkout.mp3","assets/audio/words/hotel/hotelcheckout--checkout.mp3","deploy-cn/assets/audio/words/hotel/hotelcheckout--checkout.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotelCheckout","action","sentence","check out","I check out before noon.","hotelcheckout--checkout.mp3","assets/audio/sentences/hotel/hotelcheckout--checkout.mp3","deploy-cn/assets/audio/sentences/hotel/hotelcheckout--checkout.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","word","drop-off zone","drop-off zone","more--hotel-spaces--drop-off-zone.mp3","assets/audio/words/hotel/more--hotel-spaces--drop-off-zone.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--drop-off-zone.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","sentence","drop-off zone","The taxi stops in the drop-off zone.","more--hotel-spaces--drop-off-zone.mp3","assets/audio/sentences/hotel/more--hotel-spaces--drop-off-zone.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--drop-off-zone.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","word","vestibule","vestibule","more--hotel-spaces--vestibule.mp3","assets/audio/words/hotel/more--hotel-spaces--vestibule.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--vestibule.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","sentence","vestibule","The vestibule keeps cold air outside.","more--hotel-spaces--vestibule.mp3","assets/audio/sentences/hotel/more--hotel-spaces--vestibule.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--vestibule.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","word","mezzanine","mezzanine","more--hotel-spaces--mezzanine.mp3","assets/audio/words/hotel/more--hotel-spaces--mezzanine.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--mezzanine.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","sentence","mezzanine","The meeting area is on the mezzanine.","more--hotel-spaces--mezzanine.mp3","assets/audio/sentences/hotel/more--hotel-spaces--mezzanine.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--mezzanine.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","word","ballroom","ballroom","more--hotel-spaces--ballroom.mp3","assets/audio/words/hotel/more--hotel-spaces--ballroom.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--ballroom.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","sentence","ballroom","A wedding is held in the ballroom.","more--hotel-spaces--ballroom.mp3","assets/audio/sentences/hotel/more--hotel-spaces--ballroom.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--ballroom.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","word","banquet hall","banquet hall","more--hotel-spaces--banquet-hall.mp3","assets/audio/words/hotel/more--hotel-spaces--banquet-hall.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--banquet-hall.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","sentence","banquet hall","Dinner is served in the banquet hall.","more--hotel-spaces--banquet-hall.mp3","assets/audio/sentences/hotel/more--hotel-spaces--banquet-hall.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--banquet-hall.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","word","conference suite","conference suite","more--hotel-spaces--conference-suite.mp3","assets/audio/words/hotel/more--hotel-spaces--conference-suite.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--conference-suite.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","sentence","conference suite","The conference suite is ready for the group.","more--hotel-spaces--conference-suite.mp3","assets/audio/sentences/hotel/more--hotel-spaces--conference-suite.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--conference-suite.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","word","executive floor","executive floor","more--hotel-spaces--executive-floor.mp3","assets/audio/words/hotel/more--hotel-spaces--executive-floor.mp3","deploy-cn/assets/audio/words/hotel/more--hotel-spaces--executive-floor.mp3","false","Planned stable path; audio has not been generated."
"P2","hotel","hotel-spaces","moreWord","sentence","executive floor","The executive floor has a quiet workspace.","more--hotel-spaces--executive-floor.mp3","assets/audio/sentences/hotel/more--hotel-spaces--executive-floor.mp3","deploy-cn/assets/audio/sentences/hotel/more--hotel-spaces--executive-floor.mp3","false","Planned stable path; audio has not been generated."
