"priority","chapterId","sceneIdOrPageId","itemType","audioType","displayWord","textToSpeak","targetFileName","assetsPath","deployCnPath","currentExists","notes"
"P0","fruitShop","askForHelp","hotspot","word","sweet","sweet","askforhelp--sweet.mp3","assets/audio/words/fruitShop/askforhelp--sweet.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--sweet.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","hotspot","sentence","sweet","These oranges are sweet.","askforhelp--sweet.mp3","assets/audio/sentences/fruitShop/askforhelp--sweet.mp3","deploy-cn/assets/audio/sentences/fruitShop/askforhelp--sweet.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","hotspot","word","sour","sour","askforhelp--sour.mp3","assets/audio/words/fruitShop/askforhelp--sour.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--sour.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","hotspot","sentence","sour","This fruit tastes sour.","askforhelp--sour.mp3","assets/audio/sentences/fruitShop/askforhelp--sour.mp3","deploy-cn/assets/audio/sentences/fruitShop/askforhelp--sour.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","hotspot","word","seasonal","seasonal","askforhelp--seasonal.mp3","assets/audio/words/fruitShop/askforhelp--seasonal.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--seasonal.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","hotspot","sentence","seasonal","Seasonal fruit is fresh and tasty.","askforhelp--seasonal.mp3","assets/audio/sentences/fruitShop/askforhelp--seasonal.mp3","deploy-cn/assets/audio/sentences/fruitShop/askforhelp--seasonal.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","hotspot","word","popular","popular","askforhelp--popular.mp3","assets/audio/words/fruitShop/askforhelp--popular.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--popular.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","hotspot","sentence","popular","This fruit is popular today.","askforhelp--popular.mp3","assets/audio/sentences/fruitShop/askforhelp--popular.mp3","deploy-cn/assets/audio/sentences/fruitShop/askforhelp--popular.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","hotspot","word","choice","choice","askforhelp--choice.mp3","assets/audio/words/fruitShop/askforhelp--choice.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--choice.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","hotspot","sentence","choice","I need help with my choice.","askforhelp--choice.mp3","assets/audio/sentences/fruitShop/askforhelp--choice.mp3","deploy-cn/assets/audio/sentences/fruitShop/askforhelp--choice.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","action","word","recommend","recommend","askforhelp--recommend.mp3","assets/audio/words/fruitShop/askforhelp--recommend.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--recommend.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","action","sentence","recommend","Can you recommend something sweet?","askforhelp--recommend.mp3","assets/audio/sentences/fruitShop/askforhelp--recommend.mp3","deploy-cn/assets/audio/sentences/fruitShop/askforhelp--recommend.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","hotspot","word","mango","mango","choosefruits--mango.mp3","assets/audio/words/fruitShop/choosefruits--mango.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--mango.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","hotspot","sentence","mango","The mango is ripe and sweet.","choosefruits--mango.mp3","assets/audio/sentences/fruitShop/choosefruits--mango.mp3","deploy-cn/assets/audio/sentences/fruitShop/choosefruits--mango.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","hotspot","word","strawberry","strawberry","choosefruits--strawberry.mp3","assets/audio/words/fruitShop/choosefruits--strawberry.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--strawberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","hotspot","sentence","strawberry","The strawberry is bright red.","choosefruits--strawberry.mp3","assets/audio/sentences/fruitShop/choosefruits--strawberry.mp3","deploy-cn/assets/audio/sentences/fruitShop/choosefruits--strawberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","hotspot","word","pineapple","pineapple","choosefruits--pineapple.mp3","assets/audio/words/fruitShop/choosefruits--pineapple.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--pineapple.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","hotspot","sentence","pineapple","The pineapple has a sweet smell.","choosefruits--pineapple.mp3","assets/audio/sentences/fruitShop/choosefruits--pineapple.mp3","deploy-cn/assets/audio/sentences/fruitShop/choosefruits--pineapple.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","hotspot","word","melon","melon","choosefruits--melon.mp3","assets/audio/words/fruitShop/choosefruits--melon.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--melon.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","hotspot","sentence","melon","The melon is round and green.","choosefruits--melon.mp3","assets/audio/sentences/fruitShop/choosefruits--melon.mp3","deploy-cn/assets/audio/sentences/fruitShop/choosefruits--melon.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","hotspot","word","ripe","ripe","choosefruits--ripe.mp3","assets/audio/words/fruitShop/choosefruits--ripe.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--ripe.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","hotspot","sentence","ripe","A ripe mango tastes sweet.","choosefruits--ripe.mp3","assets/audio/sentences/fruitShop/choosefruits--ripe.mp3","deploy-cn/assets/audio/sentences/fruitShop/choosefruits--ripe.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","hotspot","word","sample","sample","choosefruits--sample.mp3","assets/audio/words/fruitShop/choosefruits--sample.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--sample.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","hotspot","sentence","sample","The shopkeeper gives me a sample.","choosefruits--sample.mp3","assets/audio/sentences/fruitShop/choosefruits--sample.mp3","deploy-cn/assets/audio/sentences/fruitShop/choosefruits--sample.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","action","word","taste","taste","choosefruits--taste.mp3","assets/audio/words/fruitShop/choosefruits--taste.mp3","deploy-cn/assets/audio/words/fruitShop/choosefruits--taste.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","chooseFruits","action","sentence","taste","I taste a fruit sample.","choosefruits--taste.mp3","assets/audio/sentences/fruitShop/choosefruits--taste.mp3","deploy-cn/assets/audio/sentences/fruitShop/choosefruits--taste.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","hotspot","word","scale","scale","weighingcounter--scale.mp3","assets/audio/words/fruitShop/weighingcounter--scale.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--scale.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","hotspot","sentence","scale","The fruit is on the scale.","weighingcounter--scale.mp3","assets/audio/sentences/fruitShop/weighingcounter--scale.mp3","deploy-cn/assets/audio/sentences/fruitShop/weighingcounter--scale.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","hotspot","word","kilogram","kilogram","weighingcounter--kilogram.mp3","assets/audio/words/fruitShop/weighingcounter--kilogram.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--kilogram.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","hotspot","sentence","kilogram","I need one kilogram of apples.","weighingcounter--kilogram.mp3","assets/audio/sentences/fruitShop/weighingcounter--kilogram.mp3","deploy-cn/assets/audio/sentences/fruitShop/weighingcounter--kilogram.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","hotspot","word","price","price","weighingcounter--price.mp3","assets/audio/words/fruitShop/weighingcounter--price.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--price.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","hotspot","sentence","price","The price is clear on the label.","weighingcounter--price.mp3","assets/audio/sentences/fruitShop/weighingcounter--price.mp3","deploy-cn/assets/audio/sentences/fruitShop/weighingcounter--price.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","hotspot","word","label","label","weighingcounter--label.mp3","assets/audio/words/fruitShop/weighingcounter--label.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--label.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","hotspot","sentence","label","The label shows the price.","weighingcounter--label.mp3","assets/audio/sentences/fruitShop/weighingcounter--label.mp3","deploy-cn/assets/audio/sentences/fruitShop/weighingcounter--label.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","hotspot","word","total","total","weighingcounter--total.mp3","assets/audio/words/fruitShop/weighingcounter--total.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--total.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","hotspot","sentence","total","The total is twelve dollars.","weighingcounter--total.mp3","assets/audio/sentences/fruitShop/weighingcounter--total.mp3","deploy-cn/assets/audio/sentences/fruitShop/weighingcounter--total.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","hotspot","word","bag","bag","weighingcounter--bag.mp3","assets/audio/words/fruitShop/weighingcounter--bag.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--bag.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","hotspot","sentence","bag","The fruit is in a bag.","weighingcounter--bag.mp3","assets/audio/sentences/fruitShop/weighingcounter--bag.mp3","deploy-cn/assets/audio/sentences/fruitShop/weighingcounter--bag.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","action","word","weigh","weigh","weighingcounter--weigh.mp3","assets/audio/words/fruitShop/weighingcounter--weigh.mp3","deploy-cn/assets/audio/words/fruitShop/weighingcounter--weigh.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","weighingCounter","action","sentence","weigh","We weigh the fruit.","weighingcounter--weigh.mp3","assets/audio/sentences/fruitShop/weighingcounter--weigh.mp3","deploy-cn/assets/audio/sentences/fruitShop/weighingcounter--weigh.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","hotspot","word","cashier","cashier","cashier--cashier.mp3","assets/audio/words/fruitShop/cashier--cashier.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--cashier.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","hotspot","sentence","cashier","The cashier is friendly.","cashier--cashier.mp3","assets/audio/sentences/fruitShop/cashier--cashier.mp3","deploy-cn/assets/audio/sentences/fruitShop/cashier--cashier.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","hotspot","word","receipt","receipt","cashier--receipt.mp3","assets/audio/words/fruitShop/cashier--receipt.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--receipt.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","hotspot","sentence","receipt","Can I get a receipt?","cashier--receipt.mp3","assets/audio/sentences/fruitShop/cashier--receipt.mp3","deploy-cn/assets/audio/sentences/fruitShop/cashier--receipt.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","hotspot","word","change","change","cashier--change.mp3","assets/audio/words/fruitShop/cashier--change.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--change.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","hotspot","sentence","change","Here is your change.","cashier--change.mp3","assets/audio/sentences/fruitShop/cashier--change.mp3","deploy-cn/assets/audio/sentences/fruitShop/cashier--change.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","hotspot","word","coin","coin","cashier--coin.mp3","assets/audio/words/fruitShop/cashier--coin.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--coin.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","hotspot","sentence","coin","I have a small coin.","cashier--coin.mp3","assets/audio/sentences/fruitShop/cashier--coin.mp3","deploy-cn/assets/audio/sentences/fruitShop/cashier--coin.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","hotspot","word","bill","bill","cashier--bill.mp3","assets/audio/words/fruitShop/cashier--bill.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--bill.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","hotspot","sentence","bill","I pay with a ten-dollar bill.","cashier--bill.mp3","assets/audio/sentences/fruitShop/cashier--bill.mp3","deploy-cn/assets/audio/sentences/fruitShop/cashier--bill.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","hotspot","word","counter","counter","cashier--counter.mp3","assets/audio/words/fruitShop/cashier--counter.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--counter.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","hotspot","sentence","counter","The fruit is on the counter.","cashier--counter.mp3","assets/audio/sentences/fruitShop/cashier--counter.mp3","deploy-cn/assets/audio/sentences/fruitShop/cashier--counter.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","action","word","pay","pay","cashier--pay.mp3","assets/audio/words/fruitShop/cashier--pay.mp3","deploy-cn/assets/audio/words/fruitShop/cashier--pay.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","cashier","action","sentence","pay","I pay for the fruit.","cashier--pay.mp3","assets/audio/sentences/fruitShop/cashier--pay.mp3","deploy-cn/assets/audio/sentences/fruitShop/cashier--pay.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","leavingFruit","hotspot","word","doorway","doorway","leavingfruit--doorway.mp3","assets/audio/words/fruitShop/leavingfruit--doorway.mp3","deploy-cn/assets/audio/words/fruitShop/leavingfruit--doorway.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","leavingFruit","hotspot","sentence","doorway","The doorway is near the street.","leavingfruit--doorway.mp3","assets/audio/sentences/fruitShop/leavingfruit--doorway.mp3","deploy-cn/assets/audio/sentences/fruitShop/leavingfruit--doorway.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","leavingFruit","hotspot","word","street","street","leavingfruit--street.mp3","assets/audio/words/fruitShop/leavingfruit--street.mp3","deploy-cn/assets/audio/words/fruitShop/leavingfruit--street.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","leavingFruit","hotspot","sentence","street","The fruit shop is on a busy street.","leavingfruit--street.mp3","assets/audio/sentences/fruitShop/leavingfruit--street.mp3","deploy-cn/assets/audio/sentences/fruitShop/leavingfruit--street.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","leavingFruit","hotspot","word","carry","carry","leavingfruit--carry.mp3","assets/audio/words/fruitShop/leavingfruit--carry.mp3","deploy-cn/assets/audio/words/fruitShop/leavingfruit--carry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","leavingFruit","hotspot","sentence","carry","I carry the fruit home.","leavingfruit--carry.mp3","assets/audio/sentences/fruitShop/leavingfruit--carry.mp3","deploy-cn/assets/audio/sentences/fruitShop/leavingfruit--carry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","leavingFruit","action","word","leave","leave","leavingfruit--leave.mp3","assets/audio/words/fruitShop/leavingfruit--leave.mp3","deploy-cn/assets/audio/words/fruitShop/leavingfruit--leave.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","leavingFruit","action","sentence","leave","We leave the fruit shop.","leavingfruit--leave.mp3","assets/audio/sentences/fruitShop/leavingfruit--leave.mp3","deploy-cn/assets/audio/sentences/fruitShop/leavingfruit--leave.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","word","peach","peach","more--common-fruits--peach.mp3","assets/audio/words/fruitShop/more--common-fruits--peach.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--peach.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","sentence","peach","The peach is soft and sweet.","more--common-fruits--peach.mp3","assets/audio/sentences/fruitShop/more--common-fruits--peach.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--common-fruits--peach.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","word","plum","plum","more--common-fruits--plum.mp3","assets/audio/words/fruitShop/more--common-fruits--plum.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--plum.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","sentence","plum","The plum is small and juicy.","more--common-fruits--plum.mp3","assets/audio/sentences/fruitShop/more--common-fruits--plum.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--common-fruits--plum.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","word","cherry","cherry","more--common-fruits--cherry.mp3","assets/audio/words/fruitShop/more--common-fruits--cherry.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--cherry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","sentence","cherry","The cherry is red and sweet.","more--common-fruits--cherry.mp3","assets/audio/sentences/fruitShop/more--common-fruits--cherry.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--common-fruits--cherry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","word","lemon","lemon","more--common-fruits--lemon.mp3","assets/audio/words/fruitShop/more--common-fruits--lemon.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--lemon.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","sentence","lemon","The lemon tastes sour.","more--common-fruits--lemon.mp3","assets/audio/sentences/fruitShop/more--common-fruits--lemon.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--common-fruits--lemon.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","word","lime","lime","more--common-fruits--lime.mp3","assets/audio/words/fruitShop/more--common-fruits--lime.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--lime.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","sentence","lime","The lime is green and sour.","more--common-fruits--lime.mp3","assets/audio/sentences/fruitShop/more--common-fruits--lime.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--common-fruits--lime.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","word","apricot","apricot","more--common-fruits--apricot.mp3","assets/audio/words/fruitShop/more--common-fruits--apricot.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--apricot.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","sentence","apricot","The apricot is small and orange.","more--common-fruits--apricot.mp3","assets/audio/sentences/fruitShop/more--common-fruits--apricot.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--common-fruits--apricot.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","word","persimmon","persimmon","more--common-fruits--persimmon.mp3","assets/audio/words/fruitShop/more--common-fruits--persimmon.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--persimmon.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","sentence","persimmon","The persimmon is soft when ripe.","more--common-fruits--persimmon.mp3","assets/audio/sentences/fruitShop/more--common-fruits--persimmon.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--common-fruits--persimmon.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","word","pomegranate","pomegranate","more--common-fruits--pomegranate.mp3","assets/audio/words/fruitShop/more--common-fruits--pomegranate.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--pomegranate.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","sentence","pomegranate","The pomegranate has many seeds.","more--common-fruits--pomegranate.mp3","assets/audio/sentences/fruitShop/more--common-fruits--pomegranate.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--common-fruits--pomegranate.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","word","fig","fig","more--common-fruits--fig.mp3","assets/audio/words/fruitShop/more--common-fruits--fig.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--fig.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","sentence","fig","The fig is sweet inside.","more--common-fruits--fig.mp3","assets/audio/sentences/fruitShop/more--common-fruits--fig.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--common-fruits--fig.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","word","kiwi","kiwi","more--common-fruits--kiwi.mp3","assets/audio/words/fruitShop/more--common-fruits--kiwi.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--kiwi.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","sentence","kiwi","The kiwi is green inside.","more--common-fruits--kiwi.mp3","assets/audio/sentences/fruitShop/more--common-fruits--kiwi.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--common-fruits--kiwi.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","word","date","date","more--common-fruits--date.mp3","assets/audio/words/fruitShop/more--common-fruits--date.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--date.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","sentence","date","The date is small and very sweet.","more--common-fruits--date.mp3","assets/audio/sentences/fruitShop/more--common-fruits--date.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--common-fruits--date.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","word","guava","guava","more--common-fruits--guava.mp3","assets/audio/words/fruitShop/more--common-fruits--guava.mp3","deploy-cn/assets/audio/words/fruitShop/more--common-fruits--guava.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","common-fruits","moreWord","sentence","guava","The guava has a fresh smell.","more--common-fruits--guava.mp3","assets/audio/sentences/fruitShop/more--common-fruits--guava.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--common-fruits--guava.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","word","coconut","coconut","more--tropical-fruits--coconut.mp3","assets/audio/words/fruitShop/more--tropical-fruits--coconut.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--coconut.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","sentence","coconut","The coconut has sweet water inside.","more--tropical-fruits--coconut.mp3","assets/audio/sentences/fruitShop/more--tropical-fruits--coconut.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--tropical-fruits--coconut.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","word","papaya","papaya","more--tropical-fruits--papaya.mp3","assets/audio/words/fruitShop/more--tropical-fruits--papaya.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--papaya.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","sentence","papaya","The papaya is soft and orange.","more--tropical-fruits--papaya.mp3","assets/audio/sentences/fruitShop/more--tropical-fruits--papaya.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--tropical-fruits--papaya.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","word","dragon fruit","dragon fruit","more--tropical-fruits--dragon-fruit.mp3","assets/audio/words/fruitShop/more--tropical-fruits--dragon-fruit.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--dragon-fruit.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","sentence","dragon fruit","The dragon fruit has bright pink skin.","more--tropical-fruits--dragon-fruit.mp3","assets/audio/sentences/fruitShop/more--tropical-fruits--dragon-fruit.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--tropical-fruits--dragon-fruit.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","word","lychee","lychee","more--tropical-fruits--lychee.mp3","assets/audio/words/fruitShop/more--tropical-fruits--lychee.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--lychee.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","sentence","lychee","The lychee is sweet and juicy.","more--tropical-fruits--lychee.mp3","assets/audio/sentences/fruitShop/more--tropical-fruits--lychee.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--tropical-fruits--lychee.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","word","longan","longan","more--tropical-fruits--longan.mp3","assets/audio/words/fruitShop/more--tropical-fruits--longan.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--longan.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","sentence","longan","The longan is small and sweet.","more--tropical-fruits--longan.mp3","assets/audio/sentences/fruitShop/more--tropical-fruits--longan.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--tropical-fruits--longan.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","word","rambutan","rambutan","more--tropical-fruits--rambutan.mp3","assets/audio/words/fruitShop/more--tropical-fruits--rambutan.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--rambutan.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","sentence","rambutan","The rambutan has red hairy skin.","more--tropical-fruits--rambutan.mp3","assets/audio/sentences/fruitShop/more--tropical-fruits--rambutan.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--tropical-fruits--rambutan.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","word","passion fruit","passion fruit","more--tropical-fruits--passion-fruit.mp3","assets/audio/words/fruitShop/more--tropical-fruits--passion-fruit.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--passion-fruit.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","sentence","passion fruit","The passion fruit smells strong and sweet.","more--tropical-fruits--passion-fruit.mp3","assets/audio/sentences/fruitShop/more--tropical-fruits--passion-fruit.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--tropical-fruits--passion-fruit.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","word","starfruit","starfruit","more--tropical-fruits--starfruit.mp3","assets/audio/words/fruitShop/more--tropical-fruits--starfruit.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--starfruit.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","sentence","starfruit","The starfruit looks like a star.","more--tropical-fruits--starfruit.mp3","assets/audio/sentences/fruitShop/more--tropical-fruits--starfruit.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--tropical-fruits--starfruit.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","word","mangosteen","mangosteen","more--tropical-fruits--mangosteen.mp3","assets/audio/words/fruitShop/more--tropical-fruits--mangosteen.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--mangosteen.mp3","false","Planned stable path; audio has not been generated."
